id,name,category,latitude,longitude,is_verified
20269,Lifeline Hospital Thane,district_emergency,19.2026156,72.9722268,1
20270,MIO Hospital,district_emergency,12.8796917,74.8471767,1
20273,Neney's Hospital,district_emergency,18.5536181,73.899622,1
20276,Dr.Bala Subramanian,district_emergency,13.0465056,80.2423799,1
20278,Sree Ranga Hospital,district_emergency,12.9358669,77.4927128,1
20279,Yashoda Hospital,district_emergency,15.428695,76.5317152,1
20280,Amarjyothi Hospital,district_emergency,15.4688149,75.0114258,1
20281,Bhadkamkar Hospital,district_emergency,19.1949206,72.9812577,1
20282,"District Hospital, Satara",district_emergency,17.6913198,74.0094374,1
20284,"Community Health Centre, Arunoottimangalam",district_emergency,9.800549,76.4972535,1
20285,Jeevansakshi Hospital,district_emergency,17.6912462,74.0122571,1
20286,Sankers Hospital,district_emergency,9.0547641,76.7007568,1
20287,Nathans Speciality hospital,district_emergency,12.5203307,78.2174264,1
20288,Kanna Hospital,district_emergency,10.3651479,77.9821757,1
20289,"Hospital, Dindigul",district_emergency,10.3674179,77.9796011,1
20290,Cure Hospital,district_emergency,13.0324318,77.6085263,1
20291,Taluk General Hospital,district_emergency,12.8940214,75.0415582,1
20292,Narayana Ayurveda Chikithsalayam,district_emergency,10.5990754,76.5530319,1
20293,"Government Hospital, Lahanda",district_emergency,21.4437094,83.8510486,1
20294,"Government Hospital, Pipli",district_emergency,20.108828,85.8343748,1
20295,Raghabananda Eye Hospital,district_emergency,21.0720877,86.5074762,1
20297,"Government Hospital, Maitapur",district_emergency,21.1532266,86.5716487,1
20298,"Government Hospital, Mathili",district_emergency,18.5547561,82.2094917,1
20299,"Government Hospital, Hatura",district_emergency,20.690849,85.2109876,1
20300,"Government Hospital, Baincha",district_emergency,20.9192488,86.896821,1
20301,"Government Hospital, Angapada",district_emergency,20.9321755,84.5460619,1
20302,"Government Hospital, Harirajpur",district_emergency,20.1482602,85.7398669,1
20303,Dhusuri Area Hospital,district_emergency,20.9005141,86.5416495,1
20304,DH Deogarh,district_emergency,21.5346861,84.7296698,1
20305,"Government Hospital, Nairi",district_emergency,19.8030013,85.3119003,1
20306,"Government Hospital, Langaleswar",district_emergency,21.6194507,87.1825151,1
20307,"Government Hospital, Ghess",district_emergency,21.1881294,83.2810181,1
20308,Ayurvedic Kerala Massage,district_emergency,9.5482078,76.5602806,1
20309,Sdh Patnagarh,district_emergency,20.7083855,83.1293634,1
20310,"Government Hospital, Kankorada",district_emergency,19.4644351,84.6650916,1
20311,"Government Hospital, Balarampur",district_emergency,20.6738469,85.4914588,1
20312,"Govt Hospital ,Risidha",district_emergency,20.3945118,83.4745637,1
20313,"Sub-District Hospital,Kuchinda",district_emergency,21.7462216,84.3507019,1
20314,"Govt Hospital,Olasingh",district_emergency,20.0604765,85.4918021,1
20315,"Government Hospital,Gorakhpur,Kashipur",district_emergency,19.2389335,83.1106308,1
20316,Sdh Pallahara,district_emergency,21.4333596,85.1909883,1
20317,Govt Medical Jangili,district_emergency,19.1158565,83.5191379,1
20318,"Govt Hospital, Girischandrapur",district_emergency,21.3201672,84.3822929,1
20319,"Government Hospital, Sumandi",district_emergency,19.1633217,84.52952,1
20320,"Government Hospital, Balisankara",district_emergency,22.3464235,84.0452506,1
20321,"Government Hospital, Kantamal",district_emergency,20.652644,83.7501526,1
20322,"Government Hospital, Korua(N)",district_emergency,20.3948474,86.3217795,1
20323,"Govt.Hospital,Balanga",district_emergency,20.036074,85.8802047,1
20324,"District veterinary hospital, nuapada",district_emergency,20.7990808,82.5346304,1
20325,"District Hospital,Phulbani",district_emergency,20.4857582,84.2247118,1
20327,S.T. Hospital,district_emergency,10.959951,79.3803073,1
20328,Guskara Primary Hospital,district_emergency,23.4901373,87.7474445,1
20329,"Government Hospital, Chapuria",district_emergency,20.0869338,82.8654045,1
20330,"Government Hospital, Chikili Talapada",district_emergency,19.5741882,85.0152285,1
20331,"Government Hospital, Sanmanga",district_emergency,20.6471737,86.5579855,1
20332,"Government Hospital, Ekdal",district_emergency,20.4106299,85.1277814,1
20333,"Government Hospital, Tarbod",district_emergency,20.6404752,82.617217,1
20334,"Government Hospital, Bhalumunda",district_emergency,20.3463584,82.8400294,1
20335,"Government Hospital, Gualipada",district_emergency,20.0183174,85.7525758,1
20336,"Government Hospital, Golamunda",district_emergency,20.0611706,82.7927126,1
20338,"Government Hospital, Teresingha",district_emergency,20.3855061,83.4410723,1
20339,"Government hospital, Prakashpur",district_emergency,21.58465,83.419522,1
20340,"Government hospital, Haripurhat",district_emergency,20.8035326,86.2325149,1
20341,"Government hospital, Kamarda",district_emergency,21.7499261,87.35651,1
20342,"Government Hospital, Tarava",district_emergency,20.7220672,85.6039962,1
20343,Government hospital Podadiha,district_emergency,20.2536203,85.506506,1
20344,"Government hospital, Fatepur",district_emergency,21.3211741,86.460392,1
20345,"Government hospital, Bisoi",district_emergency,22.1619098,86.4032891,1
20346,"Government hospital, Nanakar",district_emergency,20.4620502,86.3517183,1
20347,"Government hospital, Siko",district_emergency,20.0411427,85.4142802,1
20348,"Government Hospital, Sainkula",district_emergency,21.6054339,86.7015615,1
20349,"Government hospital, Krushna Prasad",district_emergency,19.6322048,85.2623418,1
20350,"Government hospital, Pabitranagar",district_emergency,21.1369111,85.1641327,1
20352,"Goverment hospital,kotagarh",district_emergency,19.8384595,83.726462,1
20353,"Government hospital, Ranibbandh",district_emergency,21.7017096,86.6963299,1
20354,DH Rayagada,district_emergency,19.1641685,83.4075567,1
20355,"Government Hospital,Belpahar",district_emergency,21.8291588,83.8436598,1
20356,Malkangiri Hospital,district_emergency,18.3522292,81.8917304,1
20357,"Goverment Hospital,Sagar",district_emergency,20.4631992,85.1465991,1
20358,"Government Hospital, Khuard",district_emergency,21.8836644,87.1203697,1
20359,Mahabirod Government Hospital,district_emergency,21.0691406,85.377135,1
20362,Ukhunda Oh,district_emergency,21.8144727,85.6854509,1
20363,"Government hospital, Tangarpalli",district_emergency,22.0878208,83.9330578,1
20364,"Government hospital, Podia",district_emergency,18.1706137,81.5427321,1
20365,Government hospital Gopalpur,district_emergency,22.0532776,83.7042184,1
20366,"Government Hospital, Badjambilla",district_emergency,22.103779,86.2734065,1
20367,"Government Hospital, Bishnuchakra",district_emergency,19.7477043,84.6748703,1
20368,"Government Hospital, Kumbhari",district_emergency,21.2065482,83.6403802,1
20369,Inter University Centre For BioMedical Research & Superspeciality Hospital,district_emergency,9.5760936,76.5795496,1
20370,"Government Hospital, Asanpat",district_emergency,21.8851404,85.6683344,1
20371,Rourkela Government Hospital,district_emergency,22.2260867,84.8286259,1
20372,Basanta Manjari General Hospital,district_emergency,19.9412812,85.405152,1
20373,Handapa Goverment Hospital,district_emergency,20.9516647,84.6863642,1
20374,"Government Hospital, Bishwanathpur",district_emergency,19.8202511,83.4302026,1
20375,Dhamnagar Municipality Hospital,district_emergency,20.9114198,86.4377032,1
20376,"Rural Hospital, Panvel",district_emergency,18.99051,73.107851,1
20377,Kalina Hospital,district_emergency,19.078004,72.86302,1
20378,SDH Manchar,district_emergency,19.0004996,73.9432995,1
20379,Government Hospital Anjur,district_emergency,19.2203899,73.0457007,1
20380,"Rural Hospital, Kashele",district_emergency,19.0081207,73.4192974,1
20381,"Rural Hospital, Purna",district_emergency,19.1780209,77.0414489,1
20382,KDMC Kolsewadi Municipal Hospital,district_emergency,19.2314914,73.1368687,1
20383,Vishnupuri Gramin Hospital,district_emergency,19.1084415,77.2879096,1
20384,"Civil Hospital, Bhokar",district_emergency,19.215385,77.675689,1
20386,S.D.H.Pathardi,district_emergency,19.170249,75.173563,1
20387,ESIS Hospital WORLI,district_emergency,19.0017314,72.816903,1
20388,Pandurangawadi Health Post,district_emergency,19.1720375,72.8517554,1
20389,Old Civil Hospital Ahmednagar,district_emergency,19.0973987,74.7372966,1
20390,"Rural Hospital, PALAM",district_emergency,19.01557,76.952883,1
20391,"District Hospital, Ahmednagar",district_emergency,19.108436,74.735394,1
20393,"Rural Hospital, Narayangaon",district_emergency,19.121284,73.972737,1
20394,Matoshri Ramabai Ambedkar Maternity Hospital,district_emergency,19.056203,72.894763,1
20395,"Rural Hospital, Takli Dhokheshwar",district_emergency,19.1527816,74.381531,1
20396,"Rural Hospital, Raimoha",district_emergency,18.993366,75.501685,1
20397,"Rural Hospital, Parner",district_emergency,18.9957757,74.4496858,1
20398,Poddar Hospital,district_emergency,19.0022803,72.8162624,1
20399,Women Hospital,district_emergency,19.175827,77.309114,1
20400,M.W. Desai Municipal General Hospital,district_emergency,19.178433,72.851105,1
20401,V N Shirodkar Hospital,district_emergency,19.1054569,72.8518587,1
20402,Rajiv Gandhi Medical College Thane,trauma_l2,19.19344,72.988038,1
20403,"Rural Hospital, Umari",district_emergency,19.036246,77.641876,1
20404,"Rural Hospital, Mudkhed",district_emergency,19.148862,77.504437,1
20405,NMMC MCH Airoli,district_emergency,19.1565434,72.997212,1
20406,Government Hospital Dimbhe,district_emergency,19.0837227,73.7451693,1
20407,"Rural Hospital, Chichondi Patil",district_emergency,19.000855,74.929766,1
20408,"Rural Hospital, Barad",district_emergency,19.220515,77.462518,1
20410,Pahadi Health Post,district_emergency,19.1761724,72.8494708,1
20411,NDMC Jangamwadi Government Hospital,district_emergency,19.180153,77.302463,1
20412,"Municipality Hospital, Mumbra",district_emergency,19.1857353,73.022636,1
20413,"Rural Hospital, Umri",district_emergency,19.036491,77.64139,1
20414,"Government Hospital, Rampuri",district_emergency,19.116305,76.579716,1
20415,Rural Hospital Junnar,district_emergency,19.202773,73.877824,1
20416,Rural Hospital Godegaon,district_emergency,19.0430101,73.8391504,1
20417,Government Hospital wadwani,district_emergency,18.97975,76.038617,1
20418,"Government Hospital, Manik Daundi",district_emergency,19.084668,75.1489247,1
20419,BMC Maternity Hospital,district_emergency,19.2197564,72.8708165,1
20420,M.T. Agrawal Hospital,district_emergency,19.1753236,72.9510961,1
20421,Government Hospital Deulgaon Gat,district_emergency,19.093528,74.98304,1
20422,"Rural Hospital, Talkhed",district_emergency,19.180818,76.02976,1
20423,Sant Muktabai Hospital,district_emergency,19.0984853,72.904147,1
20424,L.T.Muncipal Medical College and Sion Hospital,trauma_l2,19.0369195,72.8582046,1
20425,"Krantiveer Mahatma Jyotiba Phule Hospital, Vikhroli",district_emergency,19.1180038,72.9394753,1
20426,Government hospital ulhasnagar 4,district_emergency,19.208879,73.152751,1
20427,Government Hospital Kawalgaon,district_emergency,19.121913,77.140735,1
20428,NDMC Arabgalli Municipal Hospital,district_emergency,19.143427,77.324738,1
20429,BYL Nair hospital,district_emergency,18.9742153,72.8219188,1
20430,"Dr Shankarrao Chavan Government Medical College and Hospital, Vazirabad",trauma_l2,19.156482,77.313095,1
20431,"Government Hospital, Gheradi",district_emergency,17.277273,75.2808111,1
20432,"Rural Hospital, Akkalkot",district_emergency,17.520444,76.202513,1
20433,"Rural Hospital, Undale",district_emergency,17.1634252,74.0911168,1
20435,"Rural Hospital, Sangameshwar",district_emergency,17.1807285,73.5439757,1
20436,"SDH, Kamathe",district_emergency,17.4936907,73.5086169,1
20437,"Rural Hospital, Gondawale Kh.",district_emergency,17.663085,74.615868,1
20438,"Rural Hospital, Karkamb",district_emergency,17.862151,75.300327,1
20439,Ramwadi Hospital,district_emergency,17.6584198,75.894215,1
20440,"Rural Hospital, Madgyal",district_emergency,17.128975,75.4124296,1
20441,"Rural Hospital, Vita",district_emergency,17.2563671,74.5363634,1
20442,"Rural Hospital, Dhebewadi",district_emergency,17.2361305,73.9544751,1
20443,Talavali Rural Hospital,district_emergency,17.5472133,73.2717754,1
20444,Vita Government Hospital,district_emergency,17.2734687,74.5310958,1
20445,"Rural Hospital, Medha",district_emergency,17.790249,73.830953,1
20446,"SDH, Kalambani",district_emergency,17.7698702,73.4159144,1
20447,"Government Hospital, Shegaon",district_emergency,17.1570949,75.184031,1
20448,"Government Hospital, Kondumare",district_emergency,17.2060738,73.610271,1
20449,"Rural Hospital, Palus",district_emergency,17.0966118,74.4508586,1
20450,"Rural Hospital, Guhagar",district_emergency,17.4847349,73.1955657,1
20451,"Rural Hospital, Sangola",district_emergency,17.4446579,75.1922507,1
20452,"Government Hospital, Fanasu",district_emergency,17.6578191,73.290461,1
20453,"Rural Hospital, Wadala",district_emergency,17.8735569,75.8317212,1
20454,"Rural Hospital, Kadegaon",district_emergency,17.2955515,74.3282696,1
20455,Shahu Hospital,district_emergency,17.6443807,75.8982431,1
20456,"SDH, Omerga",district_emergency,17.8365296,76.637841,1
20457,"SDH, Dapoli",district_emergency,17.7580825,73.1892225,1
20458,Umbarle Government Hospital,district_emergency,17.6969202,73.1986734,1
20459,"Rural Hospital, Chinchani",district_emergency,17.2002066,74.337502,1
20460,"Rural Hospital, Mangalwedhe",district_emergency,17.5139367,75.4524359,1
20461,"Government Hospital, Furus",district_emergency,17.7291587,73.3282013,1
20462,"Government Hospital, Nagansur",district_emergency,17.3913309,76.172193,1
20463,"Government Hospital, Jeur",district_emergency,17.4803215,76.1073924,1
20464,"Rural Hospital, Malshiras",district_emergency,17.8645086,74.9076629,1
20465,"Government Hospital, Kherade Wangi",district_emergency,17.3792688,74.4165085,1
20466,"Rural Hospital, Somardi",district_emergency,17.8522898,73.8863225,1
20467,Sub-District Hospital Karad,district_emergency,17.288161,74.186186,1
20468,"Government Hospital, Rahimatpur",district_emergency,17.5898036,74.200725,1
20469,"Rural Hospital, Murum",district_emergency,17.786978,76.476106,1
20470,"Government Hospital, Kandalgaon",district_emergency,17.5483235,75.768242,1
20471,"Rural Hospital, Dahiwadi",district_emergency,17.7006201,74.548713,1
20472,"Rural Hospital, Mandrup",district_emergency,17.495731,75.826467,1
20473,"Government Hospital, Mulaj",district_emergency,17.8621781,76.6782491,1
20474,"Rural Hospital, Patan",district_emergency,17.3778915,73.8943898,1
20475,"Government Hospital, Dudhani",district_emergency,17.3647014,76.3762522,1
20476,"Government Hospital, Borgaon",district_emergency,17.839962,75.108795,1
20477,"Rural Hospital, Aundh",district_emergency,17.5366355,74.3249031,1
20478,"Government Hospital, Ropale",district_emergency,17.789621,75.401707,1
20479,"Rural Hospital, Nawanagar",district_emergency,17.699384,73.487447,1
20480,"Rural Hospital, Koregaon",district_emergency,17.6936339,74.1681085,1
20481,Khed Municipality Hospital,district_emergency,17.7222998,73.3919733,1
20482,"Government Hospital, Hingangaon Bk",district_emergency,17.391193,74.338448,1
